N,P,K,temperature,humidity,ph,rainfall,crop
74.7,60.0,84.8,30.0,66.8,6.4,1832.4,orange
83.8,56.1,122.3,33.4,59.8,6.43,594.4,muskmelon
80.0,62.1,65.8,27.2,79.1,5.84,2398.5,rice
62.6,40.2,67.5,12.8,62.3,6.24,1754.0,apple
111.9,55.4,132.3,35.2,81.5,6.24,1801.6,banana
59.4,46.7,67.2,16.5,63.2,6.43,1963.3,apple
68.5,39.3,87.5,29.4,81.8,6.43,2192.5,coconut
110.9,57.3,108.1,29.1,85.5,6.16,2696.7,banana
19.6,48.5,32.7,23.1,47.8,7.8,846.9,chickpea
79.6,74.0,59.9,26.9,90.8,5.9,2718.5,rice
39.2,41.4,47.1,30.2,79.4,7.56,837.0,mungbean
111.6,48.8,54.3,26.6,73.3,5.68,1398.6,maize
120.9,41.6,119.5,28.8,74.6,6.73,1692.1,banana
79.2,53.9,118.2,16.2,71.2,5.36,2522.2,coffee
37.0,32.0,61.0,28.6,50.7,6.98,1784.2,mango
134.1,51.1,84.1,33.8,83.6,6.89,3077.4,jute
77.8,45.3,79.1,25.7,66.7,6.53,1306.2,orange
35.3,41.3,42.9,25.2,60.9,7.4,747.8,chickpea
116.5,56.2,119.0,29.0,89.7,6.79,2066.1,banana
118.0,45.2,59.1,27.8,86.9,6.04,2954.1,jute
38.2,35.1,126.2,30.2,81.8,7.23,2492.7,coconut
53.1,43.7,51.8,20.8,64.3,5.86,1736.0,apple
28.7,58.7,34.2,26.6,41.0,6.35,938.6,chickpea
83.7,41.8,61.8,30.4,52.2,6.6,1019.5,pomegranate
59.7,37.0,58.6,32.3,73.7,6.76,1810.6,mango
103.9,45.7,77.0,32.1,54.3,7.06,1019.9,cotton
32.9,37.2,32.3,22.0,53.5,6.29,720.8,chickpea
21.1,41.3,35.1,22.1,55.4,6.37,570.2,lentil
63.2,31.1,70.7,28.9,50.8,7.33,1205.1,pomegranate
69.0,46.4,55.8,22.7,67.2,6.12,2028.4,orange
70.4,30.5,99.0,29.1,78.8,6.08,2744.0,coconut
145.4,52.8,63.2,27.8,84.5,5.68,2608.1,jute
68.9,46.5,91.1,27.5,90.0,6.47,2849.7,coconut
82.7,56.2,103.3,30.4,78.1,5.82,2207.5,banana
70.9,59.5,75.6,23.7,59.4,6.41,1669.1,orange
79.6,47.5,103.1,17.9,80.3,5.63,3000.2,coffee
96.1,65.8,73.5,26.0,82.5,5.89,2799.0,rice
21.9,40.2,18.0,16.9,48.0,7.36,658.1,chickpea
82.7,29.8,123.1,27.8,94.6,5.92,2436.6,coconut
16.8,35.8,25.7,26.4,60.7,6.34,1249.0,pigeonpeas
36.4,42.5,47.3,27.8,56.4,7.03,1337.8,pigeonpeas
19.9,47.0,29.8,23.0,45.4,7.06,771.7,lentil
80.2,68.1,94.8,31.2,71.0,6.78,759.0,watermelon
76.9,51.8,100.9,28.1,60.7,6.72,692.1,watermelon
76.9,41.3,95.6,34.0,71.5,6.98,1918.2,papaya
136.4,65.7,69.9,32.3,87.2,6.32,2992.0,jute
23.6,46.6,24.5,17.6,48.9,6.48,897.1,chickpea
75.4,37.1,60.4,21.8,75.1,6.99,1493.5,orange
103.5,45.6,66.9,27.6,68.1,6.79,1538.1,orange
78.5,44.8,78.9,31.3,63.9,6.42,2062.5,orange
135.3,67.7,85.5,35.0,60.7,6.48,1159.1,cotton
52.5,63.7,102.3,31.5,69.4,6.66,841.0,watermelon
101.4,40.9,62.9,27.3,90.4,6.13,2431.5,rice
128.4,58.0,56.0,34.6,91.9,6.52,2704.2,jute
30.4,51.6,22.5,30.5,75.9,6.96,1195.0,blackgram
49.9,35.2,54.0,30.8,70.8,6.9,1265.2,grapes
61.1,21.1,58.8,37.7,49.5,5.84,1934.0,mango
75.6,29.7,70.7,27.4,56.5,7.27,1058.9,pomegranate
84.1,54.9,51.8,24.4,57.3,6.05,1093.2,maize
18.6,42.2,24.2,17.5,45.5,6.94,701.5,chickpea
32.1,62.3,36.0,14.8,56.9,7.0,1245.8,kidneybeans
36.0,25.1,111.7,28.7,86.9,5.74,2523.8,coconut
59.3,34.8,56.7,28.7,55.2,7.06,1626.6,mango
22.5,42.4,46.7,28.7,59.2,6.61,968.3,mungbean
26.6,48.8,35.6,17.5,49.3,6.65,805.1,chickpea
74.9,59.8,104.6,21.7,54.3,6.9,590.9,watermelon
48.1,44.6,46.3,20.4,57.8,6.76,961.0,chickpea
137.3,49.6,78.2,29.3,55.8,6.2,1336.3,cotton
106.3,45.6,47.0,26.2,71.8,6.17,3365.2,rice
118.3,45.9,67.4,26.6,86.5,6.25,2277.3,rice
36.3,51.8,41.5,24.2,64.8,6.0,1165.4,blackgram
81.3,49.6,59.9,24.8,66.2,6.14,1658.6,orange
55.0,35.5,77.6,25.1,61.7,5.93,1209.7,orange
65.4,31.4,62.4,29.2,47.7,6.36,1146.2,mango
120.0,49.9,86.3,32.3,79.9,6.72,2588.0,jute
58.6,35.7,65.1,21.2,75.3,6.27,1599.6,apple
92.2,60.3,112.4,28.5,81.1,5.66,2550.5,coffee
111.3,59.3,57.3,31.8,84.9,6.22,2656.3,jute
67.7,35.7,69.1,36.2,66.0,6.74,1816.4,mango
131.0,45.1,47.6,25.9,61.9,7.34,946.5,maize
99.6,50.0,37.3,12.2,64.2,6.61,1407.5,wheat
75.2,49.9,101.1,27.7,86.7,6.08,2927.7,coconut
117.2,45.8,41.3,25.7,88.6,6.08,2318.5,rice
76.6,55.0,84.3,28.6,63.9,6.64,739.4,muskmelon
71.5,59.6,91.9,27.0,61.7,6.64,770.4,muskmelon
72.1,53.4,40.7,18.0,64.9,6.75,909.5,wheat
98.8,55.5,100.8,19.3,87.3,5.2,3260.9,coffee
46.5,40.2,26.4,28.2,61.3,6.49,1093.1,pigeonpeas
83.3,46.8,62.8,32.8,59.8,7.14,1096.9,grapes
93.2,39.9,29.1,19.7,63.6,6.59,761.1,wheat
81.6,47.5,104.2,23.1,59.5,7.06,735.4,watermelon
96.2,58.6,113.4,25.9,63.2,6.65,496.9,muskmelon
54.7,39.0,63.5,9.5,70.4,6.52,1661.5,apple
28.5,36.8,28.1,20.6,51.7,7.11,505.8,lentil
64.4,33.2,88.9,21.5,44.9,7.37,1328.3,pomegranate
27.9,39.5,39.8,30.7,59.5,7.18,925.9,mungbean
71.9,27.9,104.9,29.8,79.5,6.22,2456.8,coconut
40.7,49.6,28.9,24.7,59.6,6.39,722.0,chickpea
97.3,47.1,87.2,20.9,62.5,7.02,1043.3,cotton
93.1,36.3,85.3,27.2,88.2,6.1,1616.7,papaya
23.3,52.0,27.7,23.6,53.0,7.17,1185.6,pigeonpeas
104.0,62.7,75.1,31.8,60.5,7.51,1188.0,cotton
25.3,50.8,19.2,23.7,57.5,6.66,1051.2,pigeonpeas
74.0,41.3,59.6,15.4,70.6,6.69,1845.3,apple
51.4,40.2,45.1,17.7,66.7,6.33,1567.8,apple
146.2,60.1,135.4,28.6,80.3,6.61,1744.8,banana
100.4,56.0,90.2,32.8,63.1,7.1,1484.8,cotton
23.3,14.5,24.8,24.4,44.0,6.83,562.6,mothbeans
23.7,26.5,28.8,31.0,39.3,7.35,404.7,mothbeans
75.5,43.0,72.8,28.8,80.5,5.9,2685.6,banana
55.7,62.8,79.6,26.8,50.8,6.17,738.1,muskmelon
77.3,39.1,73.3,17.6,70.3,5.64,2769.3,coffee
37.6,75.4,34.4,24.0,68.3,6.67,1141.2,kidneybeans
42.1,43.7,30.5,32.3,74.9,6.55,980.1,blackgram
119.9,46.4,75.3,28.9,53.7,7.06,1065.9,cotton
48.9,43.1,89.0,39.5,56.7,6.37,592.5,grapes
119.1,48.2,73.2,32.9,77.6,6.65,2912.8,jute
33.1,39.0,36.3,27.1,52.2,6.45,1461.3,pigeonpeas
67.0,33.0,67.3,19.1,65.1,5.97,1469.6,apple
58.3,27.5,84.9,28.3,87.9,6.55,2555.5,coconut
111.7,52.8,79.9,29.5,62.5,7.03,1049.6,cotton
98.3,40.8,50.8,18.2,66.1,6.22,1540.8,maize
34.1,53.5,34.8,22.0,63.2,6.39,739.2,pigeonpeas
90.8,41.1,44.4,18.3,62.3,7.1,800.5,wheat
108.4,46.3,37.9,20.5,66.3,6.11,978.7,wheat
81.6,49.2,40.1,14.6,52.9,6.82,1242.7,wheat
113.8,51.9,51.4,29.6,84.0,6.05,3056.4,rice
126.3,54.1,85.5,32.6,82.8,6.46,1533.8,banana
104.2,61.7,38.1,14.8,56.7,6.78,940.8,wheat
109.4,58.9,76.4,27.7,84.6,5.89,3210.1,rice
34.9,48.3,35.4,28.3,80.3,6.52,1112.2,blackgram
66.9,68.1,100.9,19.2,63.2,6.38,2060.2,orange
109.3,60.1,83.7,26.7,57.4,7.88,1255.9,cotton
42.2,54.3,34.7,25.6,66.9,6.43,1009.5,blackgram
100.3,41.4,114.7,33.0,92.9,6.37,2258.9,banana
42.1,78.7,38.5,16.9,65.8,7.3,1023.4,kidneybeans
100.3,45.7,104.5,25.4,80.9,5.94,1410.4,banana
17.9,31.5,16.0,31.1,33.8,7.34,304.5,mothbeans
70.5,60.9,93.3,30.9,63.4,6.93,727.2,watermelon
69.9,55.5,55.6,18.3,64.6,6.29,1330.2,orange
54.6,48.8,91.9,22.7,76.3,6.26,3250.1,coffee
91.5,48.5,106.5,27.1,79.4,5.34,2815.2,coffee
39.5,44.5,52.8,17.9,64.6,6.29,1121.4,kidneybeans
63.5,28.3,103.8,29.0,93.1,6.41,2647.3,coconut
54.9,29.0,77.8,23.3,52.8,6.46,1280.3,mango
104.7,47.5,78.1,25.8,52.7,6.73,1006.1,cotton
78.1,47.1,74.1,23.0,69.6,6.39,1980.7,orange
62.9,36.0,49.0,28.5,52.4,7.16,1345.5,mango
65.6,38.2,66.5,14.8,62.9,6.56,1755.6,apple
23.1,38.3,36.9,31.6,54.4,7.0,1056.4,pigeonpeas
89.6,40.6,40.9,19.1,60.1,6.45,1027.2,wheat
96.4,35.9,57.2,26.2,62.6,6.24,992.3,maize
42.0,76.7,40.8,19.5,66.5,6.46,965.2,kidneybeans
27.1,42.0,30.5,20.9,56.7,6.23,666.2,lentil
57.3,61.5,80.2,30.3,58.4,6.02,863.6,muskmelon
81.9,63.4,95.9,36.8,73.8,6.88,786.1,watermelon
85.2,49.5,109.5,36.8,76.5,6.59,1921.4,papaya
91.1,47.1,72.7,26.3,90.5,6.37,2605.2,jute
74.0,44.2,22.5,17.6,69.5,6.01,1490.0,wheat
126.8,55.4,89.2,31.6,47.3,6.13,1095.4,cotton
124.9,61.2,81.7,26.1,64.0,7.0,1336.5,cotton
42.1,51.8,33.1,32.1,67.7,7.29,1009.9,blackgram
66.5,38.9,54.8,25.2,67.2,5.94,1567.2,apple
29.1,38.7,30.7,21.9,61.7,7.04,514.7,lentil
85.2,53.5,97.8,31.9,74.6,6.65,2252.3,papaya
34.5,57.1,46.9,21.9,67.7,6.59,1323.8,kidneybeans
31.4,48.6,43.0,29.1,69.7,6.86,915.3,mungbean
76.4,52.2,76.5,21.1,75.0,5.78,2743.0,coffee
106.5,58.7,72.8,31.9,88.5,6.81,2421.4,jute
93.4,52.8,79.4,34.2,63.6,6.98,1312.2,cotton
80.1,55.5,37.8,17.4,63.9,6.49,1069.6,wheat
38.0,32.2,44.3,19.2,39.6,6.73,706.2,lentil
22.5,43.6,25.5,22.9,48.1,6.64,764.1,chickpea
34.6,41.7,40.5,32.1,52.2,6.57,879.6,mungbean
95.5,55.7,23.2,16.1,61.1,6.93,953.2,wheat
68.9,40.2,43.1,13.7,59.3,6.48,1720.4,apple
39.1,53.6,26.1,30.6,70.7,7.13,1131.1,blackgram
72.6,19.8,57.6,33.0,68.7,6.76,1668.4,mango
38.6,70.6,54.7,24.4,72.9,6.7,1204.3,kidneybeans
67.3,42.7,59.3,27.5,49.0,6.45,1595.4,mango
96.3,56.6,109.4,28.9,75.8,6.68,1903.3,banana
98.9,64.8,53.0,27.4,81.8,5.96,2673.6,rice
127.7,60.4,51.8,30.3,90.3,6.52,2791.4,rice
85.6,40.5,71.9,30.5,57.4,6.72,1251.5,cotton
51.1,29.1,61.0,30.4,56.7,6.58,1485.6,mango
117.9,70.8,59.5,26.0,84.1,6.05,3326.5,rice
76.7,42.5,31.3,23.5,56.5,7.07,765.0,wheat
101.8,58.3,54.9,31.4,91.8,6.11,3364.2,rice
78.0,52.0,76.4,31.6,59.5,6.55,1770.7,orange
124.4,71.8,71.7,24.6,84.2,6.46,2021.0,rice
52.9,47.0,91.2,32.2,71.9,6.66,881.6,grapes
38.6,55.8,32.3,31.7,62.8,6.88,992.1,blackgram
23.7,47.9,26.7,32.2,67.2,7.08,1313.8,blackgram
68.4,48.0,70.2,25.8,59.3,6.15,851.9,watermelon
105.0,49.4,81.8,31.8,54.2,6.25,1198.4,cotton
105.1,57.1,73.2,27.3,71.9,5.89,1449.0,papaya
106.8,55.7,109.3,26.3,69.0,6.97,2287.9,banana
116.3,72.3,105.1,27.5,43.2,6.75,1363.7,cotton
43.3,29.8,88.6,18.4,72.4,6.35,1396.5,apple
28.0,29.3,27.8,31.4,42.2,7.48,516.3,mothbeans
43.9,40.9,70.7,31.5,53.4,6.75,1449.5,mango
113.6,66.1,69.3,28.3,77.7,6.36,2366.2,jute
66.3,54.0,80.5,27.8,65.9,6.91,739.3,watermelon
68.0,50.4,82.0,25.6,70.2,6.59,1842.3,orange
31.4,50.0,46.8,24.1,57.5,6.72,971.5,mungbean
102.7,54.6,68.9,31.4,55.9,6.1,1214.5,cotton
41.6,61.2,38.6,24.7,71.8,6.39,1324.4,kidneybeans
97.7,46.8,64.4,29.3,88.7,6.29,3072.1,jute
24.4,17.7,24.9,33.7,34.9,6.73,586.9,mothbeans
19.8,37.6,41.1,29.1,59.3,7.27,732.3,mungbean
55.2,34.8,68.8,30.4,52.8,6.1,1091.8,pomegranate
90.7,54.8,96.7,29.8,68.5,6.39,596.0,muskmelon
26.6,43.0,37.7,25.0,56.7,7.42,786.0,chickpea
65.5,59.5,114.0,28.7,67.3,6.97,839.7,watermelon
66.3,37.5,81.9,26.6,54.3,7.28,953.1,grapes
112.8,48.4,47.7,30.5,85.5,6.12,2698.3,rice
74.9,68.0,86.9,27.8,75.2,6.74,745.2,watermelon
29.1,44.3,30.1,24.6,73.8,6.26,923.6,mungbean
26.3,21.3,22.7,32.6,41.5,7.68,723.8,mothbeans
115.5,46.9,51.4,25.4,73.6,7.01,1247.6,maize
26.9,29.3,32.1,21.1,40.4,7.5,791.5,chickpea
112.4,52.5,56.7,26.2,85.6,6.31,2852.8,rice
41.8,34.5,40.3,20.4,49.2,6.88,789.6,lentil
118.6,60.7,67.2,34.3,73.1,6.66,2177.3,jute
113.6,45.3,113.8,33.1,82.1,5.81,1340.1,banana
95.9,58.4,93.1,28.1,58.9,6.56,1027.5,cotton
106.3,64.2,72.1,35.7,50.2,7.24,1180.5,cotton
53.6,46.1,132.1,27.7,77.0,6.11,3147.9,coconut
38.4,32.4,32.4,27.9,63.7,6.75,771.0,mungbean
34.3,37.1,28.3,11.4,54.6,6.22,707.9,lentil
55.6,41.5,55.1,35.2,55.3,7.11,798.0,pomegranate
63.8,40.0,80.3,17.4,71.1,6.3,1961.7,apple
110.1,46.3,56.4,20.9,60.9,6.61,854.0,maize
29.8,46.4,32.7,28.4,64.1,7.48,975.6,mungbean
27.5,41.4,41.4,28.8,66.1,5.7,1283.3,pigeonpeas
64.4,62.4,68.5,22.3,57.2,5.88,1935.8,orange
72.5,44.2,69.6,26.4,56.0,7.0,1418.8,grapes
74.2,61.5,108.8,33.0,68.7,6.54,487.4,watermelon
81.6,33.8,100.3,23.0,63.5,5.57,2738.8,coffee
82.8,59.7,71.9,23.5,60.4,5.75,1802.5,orange
24.1,16.3,21.9,30.7,46.5,6.46,342.5,mothbeans
48.0,60.2,40.0,22.3,66.1,6.32,1477.5,kidneybeans
59.5,31.2,63.4,31.6,53.4,6.54,1898.2,mango
75.0,22.3,89.0,28.3,83.0,5.51,2762.8,coconut
27.1,22.1,25.9,34.0,41.6,7.04,487.8,mothbeans
70.2,42.4,109.1,29.9,87.7,6.0,2424.4,coconut
81.8,51.1,43.4,23.1,68.1,6.0,648.0,maize
70.5,44.9,76.7,25.3,63.9,6.23,876.2,grapes
132.7,32.5,134.6,28.4,81.4,6.4,1675.5,banana
23.1,52.5,44.3,26.2,61.7,7.2,1319.2,kidneybeans
38.4,62.8,40.6,31.5,67.2,6.48,878.1,blackgram
66.8,31.6,57.7,35.2,65.5,6.57,1333.3,mango
78.6,35.3,122.2,29.6,92.1,6.33,2683.6,coconut
72.3,49.0,85.2,18.6,67.6,6.49,782.9,grapes
65.5,71.0,113.9,32.3,65.9,7.05,740.4,watermelon
24.9,42.6,36.4,26.9,62.2,6.34,862.6,pigeonpeas
117.7,46.8,71.8,29.3,84.6,5.68,3272.8,jute
28.0,33.9,22.0,32.4,44.5,6.77,512.0,mothbeans
79.3,44.6,30.2,15.5,71.4,7.38,884.6,wheat
130.1,48.6,111.1,25.8,67.4,6.29,2160.0,banana
86.6,52.7,100.4,24.1,74.2,5.65,1715.6,coffee
72.9,36.5,49.8,21.3,74.0,6.83,1336.3,wheat
102.7,49.8,38.9,20.1,51.5,7.0,1106.1,wheat
133.6,60.0,41.8,33.1,84.9,5.82,2555.4,jute
56.1,58.1,84.5,25.3,60.8,7.24,655.9,watermelon
22.8,29.9,24.9,27.5,35.2,7.19,557.3,mothbeans
89.6,55.2,48.6,27.9,57.5,7.12,994.5,maize
80.1,57.0,108.2,25.3,75.3,6.54,1644.3,papaya
39.5,27.6,56.3,36.5,51.5,6.81,1633.4,mango
121.8,61.3,51.9,26.4,89.0,6.82,2201.0,rice
114.6,46.3,48.1,31.1,87.0,6.15,2614.1,rice
70.7,59.8,106.8,20.7,75.8,5.41,3034.5,coffee
71.1,61.4,89.5,20.7,64.9,5.82,1985.9,orange
32.2,58.9,49.3,19.2,55.8,6.65,1413.0,kidneybeans
122.7,51.8,84.1,30.3,60.7,6.57,1336.1,cotton
105.3,58.2,60.7,26.9,83.3,5.94,3415.6,rice
61.4,44.0,76.6,19.8,60.3,6.97,1060.9,grapes
37.2,41.3,36.3,30.0,72.4,6.01,1164.1,blackgram
71.1,34.7,81.0,21.9,57.1,6.43,1081.2,grapes
107.6,58.8,82.9,30.7,65.6,5.88,1776.9,papaya
52.8,43.1,90.5,22.6,67.1,7.05,1285.2,grapes
29.4,52.3,32.0,30.8,58.2,6.11,776.5,mungbean
36.7,83.4,46.3,21.4,67.1,6.16,1311.7,kidneybeans
124.0,58.0,68.8,26.7,84.8,6.72,3148.1,rice
106.4,61.5,62.0,24.3,62.8,7.02,1134.9,cotton
125.3,45.6,53.9,29.8,86.4,6.6,2395.5,rice
35.3,49.2,44.3,26.7,63.3,6.5,1258.1,blackgram
60.0,41.8,124.8,28.8,90.2,6.25,2814.0,coconut
27.1,40.6,32.9,15.6,37.8,7.23,874.1,lentil
40.5,35.8,121.2,30.3,88.8,5.84,3183.2,coconut
59.6,28.7,113.9,26.5,85.4,5.89,2833.2,coconut
81.5,46.9,51.4,28.7,61.2,5.39,1770.5,orange
36.8,59.6,41.2,19.3,68.7,6.37,1197.1,kidneybeans
111.6,64.2,55.9,29.1,91.3,6.39,2489.3,rice
117.0,57.6,64.4,27.6,88.0,6.27,2898.4,jute
108.6,46.6,112.8,25.5,78.8,6.42,1912.5,banana
60.6,52.6,67.7,27.3,62.5,5.5,1405.4,orange
67.0,31.6,59.7,27.6,72.5,6.63,1893.1,mango
85.5,53.2,88.5,30.7,73.9,6.82,1937.2,papaya
84.7,62.9,111.2,18.1,78.5,5.63,2671.0,coffee
77.4,58.0,66.5,28.7,60.4,6.53,783.1,muskmelon
96.4,49.4,74.2,28.3,75.8,6.11,1891.6,papaya
103.1,49.1,64.2,34.1,91.3,6.24,3051.3,jute
93.8,50.5,41.5,28.8,62.7,6.93,1177.2,maize
45.0,48.5,88.6,26.3,67.1,6.62,1505.1,orange
119.9,66.5,61.4,28.8,86.3,6.1,2931.2,rice
21.2,17.0,27.2,26.7,41.9,6.23,591.1,mothbeans
74.9,43.7,84.5,32.6,66.6,6.8,727.7,grapes
42.5,62.7,47.5,22.4,55.1,6.7,1347.8,kidneybeans
111.0,56.1,50.1,29.3,91.4,6.87,2510.3,jute
14.6,23.6,24.7,30.5,28.5,7.44,508.2,mothbeans
92.2,45.3,113.5,34.8,85.0,6.49,2069.0,banana
120.2,57.1,56.5,30.3,83.2,6.05,2767.6,rice
106.4,59.6,96.1,32.4,47.7,6.91,1187.5,cotton
65.6,63.1,133.7,30.9,70.8,7.34,807.9,watermelon
71.8,28.6,49.9,33.4,61.6,6.29,1958.9,mango
86.4,54.1,40.8,15.2,64.3,6.34,755.2,wheat
124.8,62.1,67.3,33.3,80.7,6.83,2297.9,jute
77.0,51.6,104.7,31.2,60.8,6.5,755.5,muskmelon
25.2,50.8,34.9,21.9,53.8,7.95,943.3,chickpea
77.3,66.8,78.5,31.9,69.1,6.27,1507.5,orange
31.2,45.7,32.9,29.5,66.6,6.81,979.3,mungbean
81.1,69.9,71.9,18.8,68.1,5.97,1439.8,orange
130.4,56.1,67.6,28.1,89.5,6.43,2970.2,rice
48.2,29.1,88.5,19.2,62.8,6.86,1187.1,grapes
94.5,47.1,43.0,25.5,66.1,6.15,929.3,maize
89.1,51.8,90.1,35.0,79.7,6.26,1820.6,banana
69.3,41.7,91.7,27.8,86.7,6.58,2707.4,coconut
28.8,33.9,38.8,20.9,43.9,6.66,771.4,chickpea
80.1,53.5,48.0,29.2,56.9,6.72,777.2,maize
40.4,55.2,43.9,19.9,68.2,6.35,1449.8,kidneybeans
22.3,31.2,32.4,18.2,52.1,6.74,953.1,lentil
64.3,60.9,102.3,31.6,65.5,7.05,705.0,muskmelon
87.2,61.6,46.2,28.2,65.8,6.78,1258.0,maize
20.2,21.7,27.3,30.1,47.5,7.01,497.9,mothbeans
76.0,45.2,74.1,26.2,59.7,6.15,1803.8,orange
36.0,42.9,21.2,17.7,39.8,6.65,596.0,chickpea
48.7,41.5,117.7,26.9,82.2,6.44,2602.5,coconut
25.0,39.9,34.4,33.7,62.5,6.36,1254.1,pigeonpeas
125.6,56.3,81.4,27.5,84.7,6.1,2496.0,papaya
106.2,55.2,35.7,22.0,66.8,6.63,964.9,wheat
85.3,30.4,118.8,27.7,79.6,5.98,3606.6,coconut
48.9,34.6,63.3,26.9,48.3,6.86,1930.0,mango
37.4,71.2,47.1,22.9,58.2,7.01,1363.5,kidneybeans
52.9,29.5,89.0,24.5,53.1,6.83,1561.2,pomegranate
70.3,60.7,89.5,26.3,63.8,5.53,1921.0,orange
116.8,49.4,105.2,27.7,79.2,6.4,1661.0,banana
43.6,37.8,84.2,27.8,58.7,7.12,903.4,grapes
77.1,52.5,52.5,25.6,61.4,6.45,1059.6,maize
111.3,64.6,73.3,33.2,60.5,7.19,1203.9,cotton
118.4,48.8,54.0,23.2,82.4,6.28,3221.6,rice
20.3,44.8,33.5,25.3,69.4,7.0,1024.0,mungbean
116.8,51.0,110.7,26.6,78.1,6.37,1849.3,banana
35.7,40.2,40.2,28.0,43.8,6.89,936.1,pigeonpeas
87.1,43.2,71.8,23.4,75.9,5.88,2856.3,coffee
70.8,42.2,96.3,25.5,64.3,5.78,2927.2,coffee
96.6,58.9,101.8,27.5,77.6,6.66,2078.7,papaya
142.8,50.4,65.4,25.5,83.2,6.49,2880.0,jute
91.0,60.7,50.2,17.6,57.2,6.75,1237.6,maize
39.1,43.8,45.1,35.2,68.0,6.98,1208.6,blackgram
92.1,37.5,54.1,23.4,69.2,6.4,1270.6,maize
61.2,41.0,124.4,29.7,84.3,6.8,2423.0,coconut
32.2,39.6,32.5,20.3,58.5,7.09,547.2,chickpea
38.1,41.0,32.5,26.1,65.2,6.31,1103.0,blackgram
119.4,52.0,98.2,28.0,75.3,6.27,2305.5,papaya
101.0,44.9,52.0,22.3,62.9,6.86,1028.7,maize
118.8,67.1,72.0,33.2,50.7,7.37,1032.0,cotton
49.0,37.0,55.1,35.4,70.6,6.61,1768.7,mango
27.9,44.7,35.3,29.8,61.8,6.47,935.8,mungbean
120.3,46.1,60.6,21.0,63.7,6.33,848.2,maize
51.1,45.4,106.7,29.1,86.7,6.34,1841.7,coconut
81.9,53.5,70.6,25.9,59.2,6.08,1415.1,orange
56.7,66.3,97.8,26.4,63.4,6.82,727.4,watermelon
95.4,42.9,39.2,21.0,65.1,7.26,1274.5,wheat
37.8,45.8,51.4,17.9,63.7,6.99,1611.9,kidneybeans
74.9,29.0,68.5,28.4,69.0,6.5,1233.9,pomegranate
16.8,26.5,27.1,29.0,29.6,6.11,582.1,mothbeans
66.4,54.3,40.9,23.1,60.2,6.66,1134.9,wheat
82.6,59.3,93.2,29.4,67.6,7.34,2161.1,papaya
59.6,53.4,104.4,21.3,74.8,5.7,2025.5,coffee
39.1,61.8,50.2,22.1,56.6,6.78,1324.5,kidneybeans
41.0,42.9,26.5,21.3,55.3,7.34,989.2,chickpea
90.5,41.9,82.9,23.2,74.9,5.35,1798.4,coffee
54.1,47.5,36.0,32.9,67.9,6.26,1431.0,mango
108.0,61.5,39.7,27.9,65.4,6.55,781.4,maize
112.6,52.6,97.4,20.9,56.1,6.51,1243.6,cotton
89.3,51.5,39.9,22.9,60.6,6.58,837.5,wheat
95.0,41.5,39.4,14.1,61.7,6.56,779.9,wheat
66.3,35.7,55.6,15.0,54.0,6.64,1578.6,apple
75.1,34.6,47.7,30.6,50.1,6.49,1721.4,mango
43.1,48.6,58.4,18.0,66.4,6.24,1768.0,apple
19.6,51.3,34.3,31.8,70.0,7.06,851.7,mungbean
28.4,31.8,18.4,34.0,39.9,6.3,503.0,mothbeans
24.5,47.8,41.9,25.4,65.5,7.17,1143.6,pigeonpeas
20.1,52.9,50.3,20.8,68.3,6.38,1268.2,kidneybeans
88.2,51.5,92.3,19.7,71.3,5.08,3339.0,coffee
60.3,25.3,83.1,29.2,63.4,6.91,896.1,grapes
17.6,24.5,27.2,32.6,39.1,6.36,478.1,mothbeans
18.8,46.3,25.3,17.2,57.4,6.03,568.8,lentil
121.9,46.8,118.1,30.7,85.3,7.06,1296.0,banana
79.0,39.5,101.3,30.8,60.6,6.79,696.9,grapes
43.4,24.0,129.4,28.0,91.3,6.05,2511.7,coconut
73.9,52.2,87.2,31.4,76.2,6.35,2584.8,papaya
33.9,25.3,20.8,26.7,34.9,7.19,537.3,mothbeans
79.1,42.3,71.5,23.7,65.5,5.82,1877.2,orange
108.8,65.0,64.6,30.2,82.7,6.38,2685.7,jute
27.5,50.4,28.4,24.8,76.3,6.55,995.8,mungbean
70.1,35.9,69.3,30.6,47.0,6.38,970.6,mango
93.8,49.7,86.1,24.9,77.0,5.46,2014.2,coffee
114.6,36.5,47.4,24.6,77.5,6.17,1096.2,maize
85.7,43.4,77.8,22.9,67.2,6.95,1051.2,grapes
75.1,44.8,97.0,29.0,66.5,6.73,1933.6,banana
24.7,43.3,18.0,21.0,52.0,6.77,928.4,chickpea
75.9,46.6,53.0,31.0,62.7,6.5,2009.8,mango
72.5,57.7,94.3,25.0,67.4,5.54,2679.9,coffee
30.2,66.4,50.7,16.7,64.0,6.64,1078.4,kidneybeans
45.6,34.6,80.2,15.7,70.5,5.97,1569.9,apple
43.1,71.7,41.5,20.7,61.9,7.04,1194.0,kidneybeans
29.6,23.2,28.5,28.5,32.2,7.62,527.9,mothbeans
17.4,20.4,22.5,31.4,37.9,7.15,554.0,mothbeans
111.4,52.0,92.3,30.3,89.1,7.01,1736.7,banana
115.3,49.0,59.2,28.2,84.6,5.84,2821.4,rice
38.8,59.5,37.7,30.2,78.1,7.27,1216.6,blackgram
109.1,58.0,95.2,28.0,70.3,6.47,2315.5,banana
